Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,Type,Rarity,Price
9,Nantuko Vigilante,Legions,132,Near Mint,English,,,,,,,,Creature - Insect Druid Mutant,Common,$0.21 
1,Narcissism,Torment,134,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.24 
7,Narcolepsy,Modern Masters 2015 Edition,52,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.24 
1,Narcolepsy,Jumpstart,159,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.21 
4,Narcolepsy,Rise of the Eldrazi,79,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.20 
4,Narcomoeba,Modern Masters,55,Near Mint,English,,,,,,,,Creature - Illusion,Uncommon,$0.59 
4,Narcomoeba,Guilds of Ravnica,47,Near Mint,English,,,,,,,,Creature - Illusion,Rare,$0.46 
10,Narnam Cobra,Kaladesh,224,Near Mint,English,,,,,,,,Artifact Creature - Snake,Common,$0.19 
8,Narnam Renegade,Aether Revolt,117,Near Mint,English,,,,,,,,Creature - Elf Warrior,Uncommon,$0.33 
4,Narrow Escape,Zendikar,27,Near Mint,English,,,,,,,,Instant,Common,$0.27 
1,Narset of the Ancient Way,Ikoria: Lair of Behemoths,278,Near Mint,English,,,,,,,,Legendary Planeswalker - Narset,MythicRare,$3.39 
1,Narset's Reversal,War of the Spark,62,Near Mint,English,,,,,,,,Instant,Rare,$7.96 
1,"Narset, Enlightened Master",Secret Lair Drop Series,53,Near Mint,English,foil,,,,,,,Legendary Creature - Human Monk,MythicRare,$17.12 
2,"Narset, Enlightened Master",Khans of Tarkir,190,Near Mint,English,,,,,,,,Legendary Creature - Human Monk,MythicRare,$1.43 
5,"Narset, Parter of Veils",War of the Spark,61,Near Mint,English,,,,,,,,Legendary Planeswalker - Narset,Uncommon,$1.49 
4,Narstad Scrapper,Avacyn Restored,218,Near Mint,English,,,,,,,,Artifact Creature - Construct,Common,$0.19 
4,"Naru Meha, Master Wizard",Dominaria,59,Near Mint,English,,,,,,,,Legendary Creature - Human Wizard,MythicRare,$3.38 
1,Narwhal,Homelands,44,Near Mint,English,,,,,,,,Creature - Whale,Rare,$5.51 
1,Nascent Metamorph,Commander 2020,36,Near Mint,English,,,,,,,,Creature - Shapeshifter,Rare,$0.34 
1,Nath of the Gilt-Leaf,Commander 2016,213,Near Mint,English,,,,,,,,Legendary Creature - Elf Warrior,Rare,$6.34 
4,Nath's Buffoon,Lorwyn,129,Near Mint,English,,,,,,,,Creature - Goblin Rogue,Common,$0.27 
4,Nath's Elite,Lorwyn,231,Near Mint,English,,,,,,,,Creature - Elf Warrior,Common,$0.21 
1,Natural Affinity,Mercadian Masques,260,Near Mint,English,,,,,,,,Instant,Rare,$1.20 
1,Natural Affinity,Eighth Edition,269,Near Mint,English,,,,,,,,Instant,Rare,$0.76 
1,Natural Balance,Mirage,129,Near Mint,English,,,,,,,,Sorcery,Rare,$10.29 
2,Natural Connection,Duel Decks: Nissa vs. Ob Nixilis,13,Near Mint,English,,,,,,,,Instant,Common,$0.23 
1,Natural Connection,Commander 2020,184,Near Mint,English,,,,,,,,Instant,Common,$0.24 
6,Natural Connection,Battle for Zendikar,179,Near Mint,English,,,,,,,,Instant,Common,$0.21 
4,Natural End,Avacyn Restored,185,Near Mint,English,,,,,,,,Instant,Common,$0.21 
4,Natural End,Core Set 2020,183,Near Mint,English,,,,,,,,Instant,Common,$0.26 
8,Natural Obsolescence,Aether Revolt,118,Near Mint,English,,,,,,,,Instant,Common,$0.21 
1,Natural Order,Visions,64,Near Mint,English,,,,,,,,Sorcery,Rare,$35.81 
4,Natural Reclamation,Commander Legends,245,Near Mint,English,,,,,,,,Instant,Common,$0.34 
1,Natural Reclamation,Commander Legends,245,Near Mint,English,foil,,,,,,,Instant,Common,$0.27 
1,Natural Spring,Portal,102,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.23 
1,Natural Spring,Portal Second Age,74,Near Mint,English,,,,,,,,Sorcery,Common,$0.21 
2,Natural Spring,Ninth Edition,257,Near Mint,English,,,,,,,,Sorcery,Common,$0.19 
3,Natural Spring,Tenth Edition,281,Near Mint,English,,,,,,,,Sorcery,Common,$0.27 
13,Natural State,Oath of the Gatewatch,136,Near Mint,English,,,,,,,,Instant,Common,$0.24 
25,Natural Unity,Conspiracy: Take the Crown,9,Near Mint,English,,,,,,,,Conspiracy,Common,$0.19 
1,Naturalize,Duels of the Planeswalkers,76,Near Mint,English,,,,,,,,Instant,Common,$0.29 
4,Naturalize,Duel Decks: Elves vs. Inventors,19,Near Mint,English,,,,,,,,Instant,Common,$0.22 
4,Naturalize,Onslaught,275,Near Mint,English,,,,,,,,Instant,Common,$0.26 
11,Naturalize,Eighth Edition,270,Near Mint,English,,,,,,,,Instant,Common,$0.19 
2,Naturalize,Ninth Edition,258,Near Mint,English,,,,,,,,Instant,Common,$0.20 
2,Naturalize,Tenth Edition,282,Near Mint,English,,,,,,,,Instant,Common,$0.22 
4,Naturalize,Shards of Alara,141,Near Mint,English,,,,,,,,Instant,Common,$0.20 
8,Naturalize,Magic 2010,195,Near Mint,English,,,,,,,,Instant,Common,$0.19 
4,Naturalize,Rise of the Eldrazi,199,Near Mint,English,,,,,,,,Instant,Common,$0.22 
8,Naturalize,Magic 2011,186,Near Mint,English,,,,,,,,Instant,Common,$0.27 
8,Naturalize,Magic 2012,185,Near Mint,English,,,,,,,,Instant,Common,$0.27 
6,Naturalize,Innistrad,197,Near Mint,English,,,,,,,,Instant,Common,$0.20 
8,Naturalize,Magic 2013,178,Near Mint,English,,,,,,,,Instant,Common,$0.27 
4,Naturalize,Gatecrash,127,Near Mint,English,,,,,,,,Instant,Common,$0.19 
2,Naturalize,Magic 2014 Core Set,186,Near Mint,English,,,,,,,,Instant,Common,$0.26 
1,Naturalize,Magic 2015 Core Set,185,Near Mint,English,foil,,,,,,,Instant,Common,$0.28 
1,Naturalize,Magic 2015 Core Set,185,Near Mint,English,,,,,,,,Instant,Common,$0.19 
4,Naturalize,Khans of Tarkir,142,Near Mint,English,,,,,,,,Instant,Common,$0.19 
4,Naturalize,Dragons of Tarkir,193,Near Mint,English,,,,,,,,Instant,Common,$0.20 
9,Naturalize,Rivals of Ixalan,139,Near Mint,English,,,,,,,,Instant,Common,$0.19 
8,Naturalize,Core Set 2019,190,Near Mint,English,,,,,,,,Instant,Common,$0.21 
4,Nature's Blessing,Alliances,195,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.23 
1,Nature's Chant,Modern Horizons,210,Near Mint,English,foil,,,,,,,Instant,Common,$0.45 
5,Nature's Chant,Modern Horizons,210,Near Mint,English,,,,,,,,Instant,Common,$0.22 
2,Nature's Chosen,Alliances,81,Near Mint,English,,,,,,,,Enchantment - Aura,Uncommon,$1.08 
5,Nature's Claim,Conspiracy,171,Near Mint,English,,,,,,,,Instant,Common,$0.83 
4,Nature's Claim,Eternal Masters,178,Near Mint,English,,,,,,,,Instant,Common,$0.91 
2,Nature's Claim,Iconic Masters,177,Near Mint,English,foil,,,,,,,Instant,Common,$1.91 
6,Nature's Claim,Iconic Masters,177,Near Mint,English,,,,,,,,Instant,Common,$0.79 
1,Nature's Claim,Time Spiral Remastered,364,Near Mint,English,,,,,,,,Instant,Special,$2.89 
2,Nature's Claim,Worldwake,108,Near Mint,English,,,,,,,,Instant,Common,$0.80 
11,Nature's Kiss,Weatherlight,78,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.21 
1,Nature's Lore,Duel Decks: Garruk vs. Liliana,17,Played,English,,,,,,,,Sorcery,Common,$8.88 
1,Nature's Lore,Mystery Booster,1276,Near Mint,English,,,,,,,,Sorcery,Common,$7.20 
1,Nature's Lore,Ice Age,143,Near Mint,English,,,,,,,,Sorcery,Uncommon,$5.68 
8,Nature's Panoply,Journey into Nyx,131,Near Mint,English,,,,,,,,Instant,Common,$0.19 
1,Nature's Resurgence,Weatherlight,79,Near Mint,English,,,,,,,,Sorcery,Rare,$0.60 
7,Nature's Spiral,Magic 2010,196,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.31 
1,Nature's Spiral,Magic 2011,187,Near Mint,English,foil,,,,,,,Sorcery,Uncommon,$0.51 
4,Nature's Spiral,Magic 2011,187,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.29 
8,Nature's Spiral,Dominaria,175,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.25 
2,Nature's Way,Duel Decks: Elves vs. Inventors,20,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.24 
1,Nature's Way,Duel Decks: Elves vs. Inventors,20,Good (Lightly Played),English,,,,,,,,Sorcery,Uncommon,$0.24 
2,Nature's Way,Jumpstart,412,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.21 
7,Nature's Way,Kaladesh,162,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.24 
3,Nature's Wrath,Alliances,82,Near Mint,English,,,,,,,,Enchantment,Rare,$6.97 
5,Nausea,Eternal Masters,97,Near Mint,English,,,,,,,,Sorcery,Common,$0.22 
3,Nausea,Exodus,67,Near Mint,English,,,,,,,,Sorcery,Common,$0.23 
1,Nausea,Seventh Edition,148,Near Mint,English,,,,,,,,Sorcery,Common,$0.20 
6,Nausea,Eighth Edition,148,Near Mint,English,,,,,,,,Sorcery,Common,$0.21 
4,Nav Squad Commandos,Gatecrash,22,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$0.18 
11,Navigator's Compass,Dominaria,225,Near Mint,English,,,,,,,,Artifact,Common,$0.20 
6,Navigator's Ruin,Ixalan,63,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.30 
8,Naya Battlemage,Shards of Alara,142,Near Mint,English,,,,,,,,Creature - Human Shaman,Uncommon,$0.24 
1,Naya Charm,Duel Decks: Ajani vs. Nicol Bolas,29,Near Mint,English,,,,,,,,Instant,Uncommon,$0.29 
1,Naya Charm,Commander 2013,200,Near Mint,English,,,,,,,,Instant,Uncommon,$0.28 
1,Naya Charm,Commander 2019,195,Near Mint,English,,,,,,,,Instant,Uncommon,$0.25 
1,Naya Charm,Mystery Booster,1458,Near Mint,English,,,,,,,,Instant,Uncommon,$0.25 
1,Naya Charm,Zendikar Rising Commander,95,Near Mint,English,,,,,,,,Instant,Uncommon,$0.28 
6,Naya Charm,Shards of Alara,180,Near Mint,English,,,,,,,,Instant,Uncommon,$0.28 
1,Naya Charm,Shards of Alara,180,Near Mint,English,foil,,,,,,,Instant,Uncommon,$1.63 
8,Naya Hushblade,Alara Reborn,141,Near Mint,English,,,,,,,,Creature - Elf Rogue,Common,$0.30 
1,Naya Panorama,Commander 2019,263,Near Mint,English,,,,,,,,Land,Common,$0.31 
1,Naya Panorama,Zendikar Rising Commander,136,Near Mint,English,,,,,,,,Land,Common,$0.38 
1,Naya Panorama,Shards of Alara,227,Near Mint,English,,,,,,,,Land,Common,$0.40 
14,Naya Sojourners,Alara Reborn,122,Near Mint,English,,,,,,,,Creature - Elf Shaman,Common,$0.22 
1,"Nazahn, Revered Bladesmith",Commander 2017,44,Near Mint,English,foil,,,,,,,Legendary Creature - Cat Artificer,MythicRare,$1.01 
1,Near-Death Experience,From the Vault: Lore,10,Near Mint,English,foil,,,,,,,Enchantment,MythicRare,$1.30 
4,Near-Death Experience,Rise of the Eldrazi,38,Near Mint,English,,,,,,,,Enchantment,Rare,$0.53 
4,Nearheath Chaplain,Shadows over Innistrad,29,Near Mint,English,,,,,,,,Creature - Human Cleric,Uncommon,$0.24 
4,Nearheath Pilgrim,Avacyn Restored,31,Near Mint,English,,,,,,,,Creature - Human Cleric,Uncommon,$0.24 
7,Nearheath Stalker,Dark Ascension,100,Near Mint,English,,,,,,,,Creature - Vampire Rogue,Common,$0.20 
10,Nebelgast Herald,Eldritch Moon,71,Near Mint,English,,,,,,,,Creature - Spirit,Uncommon,$0.39 
4,Neck Snap,Lorwyn,32,Near Mint,English,,,,,,,,Instant,Common,$0.27 
2,Necra Sanctuary,Apocalypse,45,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.26 
1,Necratog,Weatherlight,18,Near Mint,English,,,,,,,,Creature - Atog,Uncommon,$0.24 
5,Necrite,Fallen Empires,22,Near Mint,English,,,,,,,,Creature - Thrull,Common,$0.18 
6,Necrite,Fallen Empires,23,Near Mint,English,,,,,,,,Creature - Thrull,Common,$0.18 
9,Necrite,Fallen Empires,24,Near Mint,English,,,,,,,,Creature - Thrull,Common,$0.20 
3,Necrite,Fifth Edition,43,Near Mint,English,,,,,,,,Creature - Thrull,Common,$0.21 
4,Necrobite,Avacyn Restored,115,Near Mint,English,,,,,,,,Instant,Common,$0.20 
3,Necrobite,Born of the Gods,77,Near Mint,English,,,,,,,,Instant,Common,$0.20 
1,Necrobite,Magic 2015 Core Set,105,Near Mint,Spanish,,,,,,,,Instant,Common,$0.19 
5,Necrobite,Magic 2015 Core Set,105,Near Mint,English,,,,,,,,Instant,Common,$0.19 
1,Necroblossom Snarl,Strixhaven: School of Mages,269,Near Mint,English,,,,,,,,Land,Rare,$2.12 
4,Necrogen Censer,Scars of Mirrodin,184,Near Mint,English,,,,,,,,Artifact,Common,$0.20 
1,Necrogen Mists,Mirrodin,69,Near Mint,English,,,,,,,,Enchantment,Rare,$22.80 
8,Necrogen Scudder,Scars of Mirrodin,71,Near Mint,English,,,,,,,,Creature - Horror,Uncommon,$0.23 
4,Necrogen Scudder,Magic 2015 Core Set,106,Near Mint,English,,,,,,,,Creature - Horror,Uncommon,$0.22 
4,Necrogen Spellbomb,Mirrodin,216,Near Mint,English,,,,,,,,Artifact,Common,$0.29 
1,Necrogenesis,Commander,212,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.43 
1,Necrogenesis,Modern Masters 2015 Edition,181,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.29 
8,Necrogenesis,Shards of Alara,181,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.37 
1,Necrologia,Exodus,68,Near Mint,English,,,,,,,,Instant,Uncommon,$0.96 
3,Necromancer's Assistant,Magic 2015 Core Set,107,Near Mint,English,,,,,,,,Creature - Zombie,Common,$0.20 
1,Necromancer's Magemark,Guildpact,53,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.20 
1,Necromancy,Visions,14,Near Mint,English,,,,,,,,Enchantment,Uncommon,$17.39 
1,Necromantic Selection,Commander 2014,26,Near Mint,English,,,,,,,,Sorcery,Rare,$1.03 
2,Necromantic Selection,Commander 2017,117,Near Mint,English,,,,,,,,Sorcery,Rare,$0.82 
1,Necromantic Selection,Zendikar Rising Commander,48,Near Mint,English,,,,,,,,Sorcery,Rare,$0.36 
3,Necromantic Summons,Magic Origins,110,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.32 
2,Necromantic Thirst,Conspiracy,119,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.20 
7,Necromantic Thirst,Ravnica: City of Guilds,97,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.17 
2,Necromaster Dragon,Dragons of Tarkir,226,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.47 
1,Necromentia,Core Set 2021,359,Near Mint,English,,,,,,,,Sorcery,Rare,$0.40 
1,Necropanther,Ikoria: Lair of Behemoths,196,Near Mint,English,foil,,,,,,,Creature - Cat Nightmare,Uncommon,$0.35 
3,Necropanther,Ikoria: Lair of Behemoths,196,Near Mint,English,,,,,,,,Creature - Cat Nightmare,Uncommon,$0.24 
2,Necropanther,Ikoria: Lair of Behemoths,302,Near Mint,English,foil,,,,,,,Creature - Cat Nightmare,Uncommon,$0.50 
1,Necropanther,Ikoria: Lair of Behemoths,302,Near Mint,English,,,,,,,,Creature - Cat Nightmare,Uncommon,$0.30 
7,Necropede,Scars of Mirrodin,185,Near Mint,English,,,,,,,,Artifact Creature - Insect,Uncommon,$0.89 
3,Necroplasm,Commander 2016,115,Near Mint,English,,,,,,,,Creature - Ooze,Rare,$0.47 
2,Necroplasm,Ravnica: City of Guilds,98,Near Mint,English,,,,,,,,Creature - Ooze,Rare,$0.57 
7,Necropolis,The Dark,102,Near Mint,English,,,,,,,,Artifact Creature - Wall,Uncommon,$3.87 
2,Necropolis Fiend,Khans of Tarkir,82,Near Mint,English,,,,,,,,Creature - Demon,Rare,$0.29 
1,Necropolis Regent,Return to Ravnica,71,Near Mint,English,,,,,,,,Creature - Vampire,MythicRare,$1.25 
1,Necropotence,Iconic Masters,98,Near Mint,English,,,,,,,,Enchantment,MythicRare,$57.69 
1,Necropotence,Iconic Masters,98,Near Mint,English,foil,,,,,,,Enchantment,MythicRare,$59.58 
1,Necropotence,Ice Age,42,Played,English,,,,,,,,Enchantment,Rare,$64.33 
6,Necropouncer,New Phyrexia,147,Near Mint,English,,,,,,,,Artifact - Equipment,Uncommon,$0.24 
1,Necrosavant,Visions,15,Near Mint,English,,,,,,,,Creature - Zombie Giant,Rare,$0.51 
1,Necrotic Fumes,Strixhaven: School of Mages,78,Near Mint,English,,,,,,,,Sorcery - Lesson,Uncommon,$0.40 
1,Necrotic Hex,Commander Legends,137,Near Mint,English,,,,,,,,Sorcery,Rare,$0.43 
1,Necrotic Ooze,Secret Lair Drop Series,133,Near Mint,English,,,,,,,,Creature - Ooze,Rare,$8.67 
1,Necrotic Ooze,Scars of Mirrodin,72,Near Mint,English,,,,,,,,Creature - Ooze,Rare,$3.34 
1,Necrotic Plague,Magic 2011,107,Near Mint,English,,,,,,,,Enchantment - Aura,Rare,$0.35 
1,Necrotic Sliver,Premium Deck Series: Slivers,20,Near Mint,English,foil,,,,,,,Creature - Sliver,Uncommon,$4.62 
3,Necrotic Sliver,Time Spiral Remastered,258,Near Mint,English,,,,,,,,Creature - Sliver,Uncommon,$0.55 
6,Necrotic Wound,League Promos,5,Near Mint,English,foil,,,,,,,Instant,Uncommon,$0.38 
6,Necrotic Wound,Guilds of Ravnica,79,Near Mint,English,,,,,,,,Instant,Uncommon,$0.25 
5,Nectar Faerie,Lorwyn,130,Near Mint,English,,,,,,,,Creature - Faerie Wizard,Uncommon,$0.32 
8,Needle Drop,Lorwyn,186,Near Mint,English,,,,,,,,Instant,Common,$1.12 
1,Needle Specter,Eventide,39,Near Mint,English,,,,,,,,Creature - Specter,Rare,$6.83 
1,Needle Spires,Zendikar Rising Commander,137,Near Mint,English,,,,,,,,Land,Rare,$0.36 
4,Needle Spires,Oath of the Gatewatch,175,Near Mint,English,,,,,,,,Land,Rare,$0.53 
1,Needle Storm,Portal,105,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.24 
8,Needlebite Trap,Zendikar,105,Near Mint,English,,,,,,,,Instant - Trap,Uncommon,$0.26 
1,Needlebug,Mirrodin,217,Near Mint,English,,,,,,,,Artifact Creature - Insect,Uncommon,$0.29 
2,Needlebug,Mirrodin,217,Good (Lightly Played),English,,,,,,,,Artifact Creature - Insect,Uncommon,$0.29 
4,Needlepeak Spider,Time Spiral Remastered,177,Near Mint,English,,,,,,,,Creature - Spider,Common,$0.25 
11,Needlepeak Spider,Planar Chaos,105,Near Mint,English,,,,,,,,Creature - Spider,Common,$0.21 
6,Needleshot Gourna,Legions,133,Near Mint,English,,,,,,,,Creature - Beast,Common,$0.19 
1,Needleshot Gourna,Legions,133,Played,English,,,,,,,,Creature - Beast,Common,$0.19 
1,Needlethorn Drake,Strixhaven: School of Mages,208,Near Mint,English,,,,,,,,Creature - Drake,Common,$0.21 
1,Needlethorn Drake,Strixhaven: School of Mages,208,Near Mint,English,foil,,,,,,,Creature - Drake,Common,$0.34 
2,Needletooth Raptor,Rivals of Ixalan,107,Near Mint,English,,,,,,,,Creature - Dinosaur,Uncommon,$0.26 
1,Needleverge Pathway // Pillarverge Pathway,Zendikar Rising,288,Near Mint,English,foil,,,,,,,Land // Land,Rare,$3.03 
3,Needleverge Pathway // Pillarverge Pathway,Zendikar Rising,288,Near Mint,English,,,,,,,,Land // Land,Rare,$2.84 
6,Nef-Crop Entangler,Amonkhet,144,Near Mint,English,,,,,,,,Creature - Human Warrior,Common,$0.20 
3,"Nefarox, Overlord of Grixis",Magic 2013,103,Near Mint,English,,,,,,,,Legendary Creature - Demon,Rare,$0.66 
1,Nefashu,Scourge,70,Near Mint,English,,,,,,,,Creature - Zombie Mutant,Rare,$0.36 
1,"Negan, the Cold-Blooded",Secret Lair Drop Series,147,Near Mint,English,foil,,,,,,,Legendary Creature - Human Rogue,MythicRare,$20.05 
1,Negate,Signature Spellbook: Jace,7,Near Mint,English,,,,,,,,Instant,Rare,$0.88 
6,Negate,Conspiracy: Take the Crown,117,Near Mint,English,,,,,,,,Instant,Common,$0.23 
9,Negate,Battlebond,123,Near Mint,English,,,,,,,,Instant,Common,$0.23 
1,Negate,Strixhaven Mystical Archive,18,Near Mint,English,,,,,,,,Instant,Uncommon,$0.44 
13,Negate,Morningtide,43,Near Mint,English,,,,,,,,Instant,Common,$0.24 
8,Negate,Magic 2010,65,Near Mint,English,,,,,,,,Instant,Common,$0.24 
8,Negate,Magic 2011,68,Near Mint,English,,,,,,,,Instant,Common,$0.31 
8,Negate,Magic 2012,69,Near Mint,English,,,,,,,,Instant,Common,$0.29 
8,Negate,Magic 2013,62,Near Mint,English,,,,,,,,Instant,Common,$0.21 
4,Negate,Magic 2014 Core Set,64,Near Mint,English,,,,,,,,Instant,Common,$0.28 
3,Negate,Magic 2015 Core Set,71,Near Mint,English,,,,,,,,Instant,Common,$0.22 
8,Negate,Dragons of Tarkir,65,Near Mint,English,,,,,,,,Instant,Common,$0.22 
8,Negate,Magic Origins,65,Near Mint,English,,,,,,,,Instant,Common,$0.29 
1,Negate,Oath of the Gatewatch,59,Near Mint,English,foil,,,,,,,Instant,Common,$0.64 
12,Negate,Oath of the Gatewatch,59,Near Mint,English,,,,,,,,Instant,Common,$0.24 
8,Negate,Aether Revolt,40,Near Mint,English,,,,,,,,Instant,Common,$0.24 
1,Negate,Aether Revolt,40,Near Mint,Japanese,,,,,,,,Instant,Common,$0.24 
1,Negate,Aether Revolt,40,Near Mint,Russian,,,,,,,,Instant,Common,$0.24 
10,Negate,Rivals of Ixalan,44,Near Mint,English,,,,,,,,Instant,Common,$0.22 
4,Negate,Core Set 2020,69,Near Mint,English,,,,,,,,Instant,Common,$0.73 
1,Negate,Zendikar Rising,71,Near Mint,English,foil,,,,,,,Instant,Common,$0.25 
4,Negate,Zendikar Rising,71,Near Mint,English,,,,,,,,Instant,Common,$0.20 
1,Neglected Heirloom,Shadows over Innistrad,260,Near Mint,English,,,,,,,,Artifact - Equipment // Artifact - Equipment,Uncommon,$0.26 
1,"Neheb, Dreadhorde Champion",War of the Spark,140,Near Mint,English,,,,,,,,Legendary Creature - Zombie Minotaur Warrior,Rare,$0.82 
1,"Neheb, the Eternal",Hour of Devastation,104,Near Mint,English,,,,,,,,Legendary Creature - Zombie Minotaur Warrior,MythicRare,$20.37 
3,"Neheb, the Worthy",Amonkhet,203,Near Mint,English,,,,,,,,Legendary Creature - Minotaur Warrior,Rare,$0.40 
1,Nekrataal,Battle Royale Box Set,46,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.28 
1,Nekrataal,Duel Decks: Jace vs. Vraska,62,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.24 
1,Nekrataal,Visions,16,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.33 
2,Nekrataal,Eighth Edition,149,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.61 
2,Nekrataal,Ninth Edition,149,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.24 
2,Nekrataal,Tenth Edition,163,Near Mint,English,,,,,,,,Creature - Human Assassin,Uncommon,$0.30 
4,Nema Siltlurker,Rise of the Eldrazi,200,Near Mint,English,,,,,,,,Creature - Lizard,Common,$0.19 
2,"Nemata, Grove Guardian",Planeshift,85,Near Mint,English,,,,,,,,Legendary Creature - Treefolk,Rare,$5.37 
2,Nemesis Mask,Darksteel,134,Near Mint,English,,,,,,,,Artifact - Equipment,Uncommon,$1.18 
4,Nemesis of Mortals,Theros,163,Near Mint,English,,,,,,,,Creature - Snake,Uncommon,$0.23 
1,Nemesis of Reason,Mystery Booster,1459,Near Mint,English,,,,,,,,Creature - Leviathan Horror,Rare,$3.00 
1,Nemesis Trap,Commander,91,Near Mint,English,,,,,,,,Instant - Trap,Uncommon,$0.24 
10,Nemesis Trap,Worldwake,61,Near Mint,English,,,,,,,,Instant - Trap,Uncommon,$0.23 
1,Neoform,War of the Spark,206,Near Mint,Japanese,,,,,,,,Sorcery,Uncommon,$0.64 
4,Neoform,War of the Spark,206,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.64 
3,Nephalia Academy,Eldritch Moon,205,Near Mint,English,,,,,,,,Land,Uncommon,$0.27 
3,Nephalia Drownyard,Innistrad,245,Near Mint,English,,,,,,,,Land,Rare,$0.84 
2,Nephalia Moondrakes,Shadows over Innistrad,75,Near Mint,English,,,,,,,,Creature - Drake,Rare,$0.29 
